"area","year","est","lwr","upr","log_est","se","se_natural","type"
"Coastwide",2003,48600.6619347456,35929.8112050861,65739.9596956709,10.7913924298523,0.154120079073667,48600.6619347456,"index"
"Coastwide",2004,45505.6395351086,32898.2478775423,62944.4837672593,10.725591543085,0.165521849539254,45505.6395351086,"index"
"Coastwide",2005,45550.4376789574,35621.5924739161,58246.7607045889,10.7265755114006,0.125445288892428,45550.4376789574,"index"
"Coastwide",2006,51469.8316714049,40061.628058884,66126.7077910301,10.8487511222199,0.127847692759215,51469.8316714049,"index"
"Coastwide",2007,34640.1850303915,26957.7313070374,44511.9956599058,10.4527697041861,0.127933112552569,34640.1850303915,"index"
"Coastwide",2008,40261.6208056714,32058.3370616568,50564.0110646431,10.6031539568452,0.116247749138206,40261.6208056714,"index"
"Coastwide",2009,18141.9512504645,13863.2204395722,23741.2653581368,9.80598228406206,0.137241135797722,18141.9512504645,"index"
"Coastwide",2010,23432.4737595696,18009.2242072928,30488.866159519,10.0618781067894,0.134307950190676,23432.4737595696,"index"
"Coastwide",2011,29979.3782250891,22418.0940940652,40090.969151605,10.3082650317847,0.14828912686657,29979.3782250891,"index"
"Coastwide",2012,30720.1686210454,21920.6800761104,43051.983644155,10.3326746762129,0.172191383578605,30720.1686210453,"index"
"Coastwide",2013,11497.6162827003,8061.21362302651,16398.9178759145,9.34989501310073,0.181164357181775,11497.6162827003,"index"
"Coastwide",2014,25994.222827523,19498.7406383103,34653.5005998968,10.1656295933724,0.146698835195328,25994.222827523,"index"
"Coastwide",2015,15238.5041628465,11100.5421923929,20918.9790098922,9.63158067237922,0.161651664321044,15238.5041628465,"index"
"Coastwide",2016,18448.6213607755,12405.2024093365,27436.201271259,9.82274492368358,0.202490308019447,18448.6213607755,"index"
"Coastwide",2017,9225.43420015078,6127.72736576927,13889.1029416135,9.1297195355681,0.208748894512747,9225.43420015079,"index"
"Coastwide",2018,23644.7973217503,15780.9200416165,35427.3666498714,10.0708983833242,0.206300467523075,23644.7973217504,"index"
"Coastwide",2019,21321.3224276561,12861.7150776578,35345.1143427797,9.96746290391976,0.257888692708255,21321.3224276561,"index"
"Coastwide",2021,8892.57430965941,6348.50520089271,12456.1413042073,9.09297186022958,0.171940505104438,8892.57430965941,"index"
"Coastwide",2022,19307.7603442797,12588.6606406238,29613.1272543117,9.86826238445349,0.218223727191851,19307.7603442797,"index"
"Coastwide",2023,10157.8427944278,7630.62034842012,13522.0683935181,9.22600137520558,0.145960309797906,10157.8427944278,"index"
"Coastwide",2024,8452.46204759722,5735.77570080484,12455.876657807,9.04221304449177,0.197827495709176,8452.46204759723,"index"
"Coastwide",2025,13534.1911516767,9766.66386316255,18755.0562501709,9.51297444050481,0.166454191908309,13534.1911516767,"index"
"WA",2003,35150.6606184786,23987.427348711,51509.0227873834,10.467398691329,0.194959490452991,35150.6606184786,"index"
"WA",2004,31789.9777805663,20745.9071681701,48713.3524264217,10.3669063549605,0.217760171631211,31789.9777805663,"index"
"WA",2005,20430.8815138115,13525.4245363091,30861.9458347377,9.92480283488921,0.210450980688676,20430.8815138115,"index"
"WA",2006,8568.23897495972,5544.51196543587,13240.9704568556,9.05581750330722,0.222072254529409,8568.23897495972,"index"
"WA",2007,16348.638322799,11118.694842798,24038.6105373527,9.70189988984794,0.196695807792736,16348.638322799,"index"
"WA",2008,16517.0787130338,11362.7140305719,24009.5709949695,9.71215019808664,0.190849233024098,16517.0787130338,"index"
"WA",2009,6513.34504532589,4035.22354747268,10513.336666575,8.78160843508353,0.244285842796588,6513.34504532589,"index"
"WA",2010,13862.1092118561,9462.15075115083,20308.0754952096,9.53691444095332,0.194829831379518,13862.1092118561,"index"
"WA",2011,19444.5188148689,13068.8954509809,28930.4718489744,9.8753205003268,0.20272321872635,19444.5188148689,"index"
"WA",2012,20425.1967342121,12754.5090160637,32709.1118212264,9.92452455171178,0.240251565355075,20425.1967342121,"index"
"WA",2013,4441.8541603447,2480.98039788131,7952.52892712109,8.39882717193536,0.297157546650389,4441.8541603447,"index"
"WA",2014,16100.3281545383,10953.923895328,23664.6309725029,9.6865949330343,0.196504588050147,16100.3281545383,"index"
"WA",2015,10383.0696601354,6861.98267837507,15710.9308810953,9.24793184133762,0.211320282143793,10383.0696601354,"index"
"WA",2016,13797.6230229679,8410.666477095,22634.8769865487,9.532251611597,0.252553423178277,13797.6230229679,"index"
"WA",2017,6516.19985906463,3839.9695416201,11057.6034895734,8.78204664129954,0.269814614855327,6516.19985906464,"index"
"WA",2018,16802.7890213348,9825.66271444347,28734.3181931602,9.72930016478738,0.273753641753192,16802.7890213348,"index"
"WA",2019,16293.5777500755,8769.90798993323,30271.774367815,9.6985263060924,0.316049028004107,16293.5777500755,"index"
"WA",2021,3955.81488100062,2279.45848241595,6864.99512645673,8.28294189715848,0.281254510531774,3955.81488100062,"index"
"WA",2022,12026.3429056118,6432.67040392222,22484.1185077928,9.394854764881,0.319245524368665,12026.3429056118,"index"
"WA",2023,2847.7606059959,1716.35129313019,4724.98870220909,7.95428821211543,0.258337520860885,2847.7606059959,"index"
"WA",2024,5371.68821414428,3135.95746429554,9201.34746676437,8.58889751689407,0.27460081075078,5371.68821414428,"index"
"WA",2025,6311.51728786318,3741.08626870109,10648.0438070268,8.75013138429448,0.266841683829815,6311.51728786318,"index"
"OR",2003,3568.17569615236,2063.51812508109,6169.98593027239,8.17980973468271,0.279414369952215,3568.17569615235,"index"
"OR",2004,1739.82332245319,1047.33416099006,2890.18090509967,7.46153884823315,0.258951456168528,1739.82332245319,"index"
"OR",2005,3327.90058905341,2242.33805273325,4939.00655038277,8.11009693041725,0.201443781362155,3327.90058905341,"index"
"OR",2006,3602.86246217363,2450.95627977097,5296.14421459726,8.18948393687866,0.196559933886129,3602.86246217363,"index"
"OR",2007,2830.12510542993,1873.97909653383,4274.11817303597,7.94807619652589,0.210339012097111,2830.12510542993,"index"
"OR",2008,4202.22638762171,2827.43752163859,6245.48074985947,8.34336975611306,0.20216883992358,4202.22638762171,"index"
"OR",2009,3290.21281789716,2127.63121442164,5088.05300170289,8.09870752795828,0.222423981995301,3290.21281789716,"index"
"OR",2010,2934.21049940708,1881.98316981979,4574.74402157124,7.98419370098524,0.226592083881645,2934.21049940708,"index"
"OR",2011,3105.08511345641,2079.84735954832,4635.70247958123,8.04079640573308,0.204466318628348,3105.08511345641,"index"
"OR",2012,2613.31341090247,1675.55989733912,4075.8954630319,7.86837420126813,0.226775363885029,2613.31341090247,"index"
"OR",2013,646.76123023913,335.243366605156,1247.75053172968,6.47197718502691,0.335271696141775,646.76123023913,"index"
"OR",2014,2841.85811000678,1618.92139041484,4988.60387244734,7.95221338130471,0.287096083219644,2841.85811000678,"index"
"OR",2015,1580.28182653492,948.550481524881,2632.7440657264,7.36535848133939,0.260424923582271,1580.28182653492,"index"
"OR",2016,1271.60929288467,761.270793460271,2124.06703060392,7.14803853703501,0.261764709729603,1271.60929288467,"index"
"OR",2017,316.315784429769,164.806810353388,607.10886440236,5.75674103241699,0.33264238321634,316.315784429769,"index"
"OR",2018,1907.89807221589,1195.76333787426,3044.14338412163,7.55375742931077,0.238380600917946,1907.89807221589,"index"
"OR",2019,682.808472820819,323.385087343762,1441.70967927254,6.5262143997783,0.381318519984667,682.808472820819,"index"
"OR",2021,401.334549572316,199.910220388157,805.708784511727,5.99479536769187,0.355581533887976,401.334549572316,"index"
"OR",2022,1142.25037438769,657.741888039823,1983.65945899713,7.04075560820668,0.281608756899971,1142.25037438769,"index"
"OR",2023,839.374032869217,450.961624833035,1562.3253249453,6.73265641507337,0.316982441082343,839.374032869217,"index"
"OR",2024,649.969694598105,340.287059701734,1241.483012214,6.47692573810754,0.330177589270272,649.969694598104,"index"
"OR",2025,755.096069749694,409.087551023159,1393.76051196228,6.62684498585569,0.312717884805023,755.096069749694,"index"
"CA",2003,9881.82562011476,6892.93217263327,14166.7544581469,9.19845255303615,0.183779249555565,9881.82562011476,"index"
"CA",2004,11975.838432089,8376.34386843672,17122.1129891683,9.39064643503393,0.182390917450606,11975.838432089,"index"
"CA",2005,21791.6555760925,16234.0644510292,29251.839807556,9.9892824037625,0.150214671619146,21791.6555760925,"index"
"CA",2006,39298.7302342716,29049.1980374849,53164.6414483864,10.5789474877749,0.154187186367907,39298.7302342716,"index"
"CA",2007,15461.4216021624,11093.1605781958,21549.8149760575,9.64610327148202,0.169400683295278,15461.4216021624,"index"
"CA",2008,19542.3157050157,14561.4859155906,26226.8634759047,9.88033742957878,0.150105849247096,19542.3157050157,"index"
"CA",2009,8338.39338724144,5861.08633909011,11862.7845177223,9.02862583737594,0.179868402006103,8338.39338724145,"index"
"CA",2010,6636.15404830651,4788.49411855558,9196.74107611495,8.80028786507141,0.16649112275941,6636.15404830651,"index"
"CA",2011,7429.77429676382,5093.18644095536,10838.3124672141,8.91325075996424,0.192652431081739,7429.77429676381,"index"
"CA",2012,7681.65847593077,5459.37333514037,10808.5440065113,8.94659075021526,0.17423864139385,7681.65847593077,"index"
"CA",2013,6409.00089211655,4241.26712518349,9684.67470281625,8.76545867070168,0.210637195427999,6409.00089211655,"index"
"CA",2014,7052.03656297802,4781.04591828806,10401.7448348177,8.86107172827148,0.198298090388413,7052.03656297802,"index"
"CA",2015,3275.15267617618,2197.97925855884,4880.22123525278,8.09411976566249,0.203486426483229,3275.15267617618,"index"
"CA",2016,3379.38904492295,2118.76946752074,5390.04855979382,8.12545021619879,0.238197977403864,3379.38904492295,"index"
"CA",2017,2392.91855665638,1528.35605191842,3746.54794058166,7.78026905333689,0.228739454408369,2392.91855665638,"index"
"CA",2018,4934.11022819965,3316.36664305173,7340.99885940888,8.50392763737475,0.202709112257764,4934.11022819965,"index"
"CA",2019,4344.93620475968,2532.94778430785,7453.16217743908,8.37676635514284,0.275325120145047,4344.93620475967,"index"
"CA",2021,4535.42487908645,3080.09536582472,6678.39024144257,8.41967404704416,0.197431285308328,4535.42487908645,"index"
"CA",2022,6139.16706428012,4190.26034762123,8994.51802906177,8.72244435465554,0.194863890975451,6139.16706428012,"index"
"CA",2023,6470.7081555626,4570.38874929422,9161.16031506731,8.775040833679,0.177394733097166,6470.7081555626,"index"
"CA",2024,2430.80413885485,1579.22208787685,3741.59455268121,7.79597740293165,0.220049833058879,2430.80413885485,"index"
"CA",2025,6467.57779406389,4366.27109100763,9580.15699217958,8.77455694244766,0.200458946682033,6467.57779406389,"index"
"North of Cape Mendocino",2003,40256.3739699913,28487.5006244008,56887.2526438384,10.6030236298121,0.176433310544149,40256.3739699913,"index"
"North of Cape Mendocino",2004,34462.2965584878,23133.0574014708,51339.9445422916,10.4476211520426,0.203372727928369,34462.2965584878,"index"
"North of Cape Mendocino",2005,26595.0387276864,19060.3859646502,37108.1722184904,10.1884799633771,0.169958498737668,26595.0387276864,"index"
"North of Cape Mendocino",2006,20638.3206448392,14983.7528209008,28426.8089663795,9.93490485217863,0.163361728541392,20638.3206448392,"index"
"North of Cape Mendocino",2007,22553.4018765931,16640.0175977124,30568.2330694795,10.0236411928251,0.155143371660993,22553.4018765931,"index"
"North of Cape Mendocino",2008,22706.9483952386,16864.4832695614,30573.4541155284,10.030426253338,0.151768679362266,22706.9483952387,"index"
"North of Cape Mendocino",2009,11308.3619128331,8167.91793570389,15656.2602805576,9.33329772332725,0.165986932998952,11308.3619128331,"index"
"North of Cape Mendocino",2010,17934.7271860374,13108.5373486863,24537.7825673147,9.79449417858988,0.15993925303467,17934.7271860374,"index"
"North of Cape Mendocino",2011,24619.6242962667,17658.0311279479,34325.7918222826,10.1112991395191,0.169571054293141,24619.6242962667,"index"
"North of Cape Mendocino",2012,24710.2107830142,16576.5605297881,36834.813581729,10.114971829218,0.203690920922341,24710.2107830142,"index"
"North of Cape Mendocino",2013,5781.22271979391,3563.27140064525,9379.73350270458,8.66237048251125,0.246910734930394,5781.22271979391,"index"
"North of Cape Mendocino",2014,19386.3124282179,13768.3949734517,27296.5084375594,9.87232255110023,0.174590721325742,19386.3124282178,"index"
"North of Cape Mendocino",2015,12329.1636787614,8555.35473295794,17767.6182650973,9.41972276569587,0.18643715809332,12329.1636787614,"index"
"North of Cape Mendocino",2016,15546.403665056,9925.09273932513,24351.4769347437,9.65158461529997,0.228965006150833,15546.403665056,"index"
"North of Cape Mendocino",2017,7084.25523607159,4325.115893509,11603.5439247134,8.86563002819036,0.251757591919292,7084.2552360716,"index"
"North of Cape Mendocino",2018,19171.8331638439,11890.012119264,30913.2726842855,9.86119745816801,0.243751136740264,19171.8331638439,"index"
"North of Cape Mendocino",2019,17601.1906627154,9829.37504204779,31517.9664444586,9.77572183002865,0.297245867832927,17601.1906627154,"index"
"North of Cape Mendocino",2021,4732.82928246274,2923.87409509538,7660.95676093265,8.46227845963027,0.245725790177518,4732.82928246274,"index"
"North of Cape Mendocino",2022,13744.3352846991,7873.79165708719,23991.8403540931,9.52838203891332,0.284233298038526,13744.3352846991,"index"
"North of Cape Mendocino",2023,4528.11898704492,3094.18700302305,6626.57478064651,8.41806189759538,0.194279808585705,4528.11898704492,"index"
"North of Cape Mendocino",2024,6251.51843413437,3883.95263173686,10062.2964381636,8.7405796626845,0.242846824147978,6251.51843413436,"index"
"North of Cape Mendocino",2025,7586.71093868786,4827.27228596347,11923.5417970043,8.9341534350588,0.230675969361368,7586.71093868786,"index"
"South of Cape Mendocino",2003,8344.28796475437,5602.90446527752,12426.9728442168,9.02933250768078,0.203213994767321,8344.28796475437,"index"
"South of Cape Mendocino",2004,11043.3429766209,7650.0071846769,15941.8705309925,9.30958307984799,0.187310183631026,11043.3429766209,"index"
"South of Cape Mendocino",2005,18955.3989512712,13905.8203735676,25838.6157558048,9.8498440750131,0.158054593895725,18955.3989512712,"index"
"South of Cape Mendocino",2006,30831.5110265658,22446.702904649,42348.405296725,10.3362925312447,0.161938441368768,30831.5110265658,"index"
"South of Cape Mendocino",2007,12086.7831537983,8355.4353012725,17484.4663071826,9.39986783324997,0.188370957731352,12086.7831537983,"index"
"South of Cape Mendocino",2008,17554.6724104326,12973.1181647007,23754.2369941648,9.77307542767266,0.1543093485486,17554.6724104326,"index"
"South of Cape Mendocino",2009,6833.58933763131,4631.09898672278,10083.5554086125,8.82960533980024,0.198501534625925,6833.58933763131,"index"
"South of Cape Mendocino",2010,5497.74657353222,3862.49266679548,7825.31385667632,8.61209357336166,0.180118386616466,5497.74657353222,"index"
"South of Cape Mendocino",2011,5359.75392882242,3613.42158170874,7950.07212082425,8.58667334420922,0.201158255105552,5359.75392882242,"index"
"South of Cape Mendocino",2012,6009.95783803109,4126.75088992813,8752.54993051939,8.701173012202,0.191803190411136,6009.95783803109,"index"
"South of Cape Mendocino",2013,5716.39356290645,3709.49105860766,8809.06702557291,8.65109338953228,0.220638454441161,5716.39356290644,"index"
"South of Cape Mendocino",2014,6607.9103993052,4427.49578323352,9862.11664178174,8.7960227556817,0.204306477867569,6607.9103993052,"index"
"South of Cape Mendocino",2015,2909.34048408504,1911.00175297332,4429.22778022924,7.97568169670785,0.214442121628997,2909.34048408504,"index"
"South of Cape Mendocino",2016,2902.21769571946,1791.22464134827,4702.29549042338,7.97323044638506,0.246216577502333,2902.21769571947,"index"
"South of Cape Mendocino",2017,2141.1789640792,1339.69681311295,3422.15291649632,7.66911187411042,0.239245858258381,2141.1789640792,"index"
"South of Cape Mendocino",2018,4472.96415790638,2958.64606943074,6762.35274122013,8.40580659041312,0.210881199845879,4472.96415790638,"index"
"South of Cape Mendocino",2019,3720.13176494062,2126.14341016676,6509.14716398867,8.22151436732286,0.285438589543102,3720.13176494061,"index"
"South of Cape Mendocino",2021,4159.74502719663,2781.47584028802,6220.97033548036,8.33320905983763,0.205346689730995,4159.74502719663,"index"
"South of Cape Mendocino",2022,5563.42505958043,3723.20859743586,8313.17869616107,8.62396921549363,0.204916068337968,5563.42505958043,"index"
"South of Cape Mendocino",2023,5629.7238073828,3868.17626361856,8193.47102806636,8.63581566262715,0.191471496592526,5629.7238073828,"index"
"South of Cape Mendocino",2024,2200.94361346286,1398.38602752143,3464.10268288291,7.69664146259896,0.231416216362282,2200.94361346286,"index"
"South of Cape Mendocino",2025,5947.48021298891,3967.12025215156,8916.42265310974,8.69072291522562,0.206599297356276,5947.4802129889,"index"
"North of Monterey Bay",2003,44856.552892883,32654.9802898721,61617.2577527497,10.7112249636791,0.161978642175844,44856.552892883,"index"
"North of Monterey Bay",2004,42400.5866342878,30207.0352514435,59516.2594397884,10.6549174768387,0.173006926624397,42400.5866342877,"index"
"North of Monterey Bay",2005,41946.8733932877,32428.8444855592,54258.4916417865,10.6441591773725,0.131306295304492,41946.8733932877,"index"
"North of Monterey Bay",2006,46239.3662073418,35539.2326193537,60161.0904252425,10.7415867966637,0.134285267122965,46239.3662073418,"index"
"North of Monterey Bay",2007,31966.6790442335,24645.5127603535,41462.6621508515,10.3724493594056,0.132706129641626,31966.6790442335,"index"
"North of Monterey Bay",2008,36566.6097645746,28860.9676480197,46329.5952506439,10.5068908014748,0.120739688350521,36566.6097645746,"index"
"North of Monterey Bay",2009,14947.1817016441,11194.0101150827,19958.731368389,9.61227804610746,0.147525130727318,14947.1817016441,"index"
"North of Monterey Bay",2010,20860.3636127332,15739.9291710298,27646.5519842597,9.94560615950223,0.143701690284695,20860.3636127332,"index"
"North of Monterey Bay",2011,28574.4104159897,21152.6912646949,38600.1440858829,10.2602668555889,0.153443856634196,28574.4104159897,"index"
"North of Monterey Bay",2012,28851.8055236263,20272.3352355321,41062.1999045345,10.2699278531193,0.180062193287101,28851.8055236263,"index"
"North of Monterey Bay",2013,9986.94799230632,6919.31282369847,14414.6005163153,9.20903431869041,0.187229245454435,9986.94799230631,"index"
"North of Monterey Bay",2014,23973.916769163,17761.6277500386,32359.0097339759,10.0847217170485,0.153026307868743,23973.916769163,"index"
"North of Monterey Bay",2015,14046.4720246853,10073.9515300213,19585.499865895,9.55012654178476,0.169604252683399,14046.4720246853,"index"
"North of Monterey Bay",2016,16996.621858005,11167.8705897368,25867.5234694695,9.74076988905707,0.214276208659929,16996.621858005,"index"
"North of Monterey Bay",2017,8204.95971348202,5261.14841263943,12795.9446530969,9.01249409351604,0.226733493942152,8204.95971348201,"index"
"North of Monterey Bay",2018,21731.3717939507,14125.8659405127,33431.757177626,9.98651220029385,0.219774110153549,21731.3717939507,"index"
"North of Monterey Bay",2019,20329.4960075172,12065.7174031762,34253.1151782872,9.91982811573553,0.266180747220096,20329.4960075172,"index"
"North of Monterey Bay",2021,7687.9537562137,5340.3085579969,11067.6438104262,8.94740993557138,0.1859071012346,7687.9537562137,"index"
"North of Monterey Bay",2022,17911.4774805142,11402.5748199637,28135.8404220485,9.79319698637666,0.230413680893519,17911.4774805142,"index"
"North of Monterey Bay",2023,7800.23439331444,5712.65949245615,10650.670965247,8.96190906265111,0.158915730284042,7800.23439331444,"index"
"North of Monterey Bay",2024,7380.23236671858,4852.38346812348,11224.9640088368,8.90656040310407,0.213950412593902,7380.23236671858,"index"
"North of Monterey Bay",2025,10178.0162250024,6985.7758587643,14828.9919932726,9.22798540127233,0.192020906370789,10178.0162250024,"index"
"South of Monterey Bay",2003,3744.10904186263,2092.09025367276,6700.64424455287,8.2279389616025,0.29695443367745,3744.10904186263,"index"
"South of Monterey Bay",2004,3105.05290082086,1675.33783344982,5754.87124112916,8.04078603152385,0.314809823474722,3105.05290082086,"index"
"South of Monterey Bay",2005,3603.56428566963,2117.5826021022,6132.31122510277,8.18967871399158,0.271254106280805,3603.56428566963,"index"
"South of Monterey Bay",2006,5230.46546406294,3035.21267093501,9013.46031951279,8.56225555196361,0.27766774411265,5230.46546406294,"index"
"South of Monterey Bay",2007,2673.50598615793,1437.42453190034,4972.52836541812,7.89114599345788,0.316606696146889,2673.50598615793,"index"
"South of Monterey Bay",2008,3695.01104109695,2151.45112365693,6345.99896028385,8.21473882149609,0.275944349526362,3695.01104109695,"index"
"South of Monterey Bay",2009,3194.7695488204,1845.09381460741,5531.72548152614,8.06927023551552,0.280099449091023,3194.7695488204,"index"
"South of Monterey Bay",2010,2572.11014683653,1522.54243362031,4345.19949091235,7.85248190980465,0.267527895272554,2572.11014683653,"index"
"South of Monterey Bay",2011,1404.9678090995,780.103225512742,2530.35044600466,7.24776966983241,0.300180729413816,1404.9678090995,"index"
"South of Monterey Bay",2012,1868.36309741893,1023.41803430873,3410.90399697198,7.53281797753316,0.307104959126943,1868.36309741893,"index"
"South of Monterey Bay",2013,1510.66829039402,723.188110737397,3155.63634097223,7.32030740832079,0.375842640470652,1510.66829039402,"index"
"South of Monterey Bay",2014,2020.30605836014,1144.87534566795,3565.13622630711,7.61100429295783,0.289777391721633,2020.30605836014,"index"
"South of Monterey Bay",2015,1192.03213816118,638.206944552911,2226.45746890854,7.08341480880646,0.318756986598443,1192.03213816118,"index"
"South of Monterey Bay",2016,1451.99950277047,772.936144734573,2727.65424467205,7.28069685294011,0.32168979624552,1451.99950277047,"index"
"South of Monterey Bay",2017,1020.47448666878,571.338397504056,1822.68193856955,6.92802298112285,0.295944880350737,1020.47448666878,"index"
"South of Monterey Bay",2018,1913.42552779962,1069.65250311086,3422.79127079816,7.55665038474575,0.296720387758116,1913.42552779962,"index"
"South of Monterey Bay",2019,991.826420138807,452.83804782513,2172.34318628906,6.89954811227536,0.400014269251054,991.826420138807,"index"
"South of Monterey Bay",2021,1204.62055344568,658.908165940764,2202.29578686727,7.09391990292934,0.307830009404455,1204.62055344568,"index"
"South of Monterey Bay",2022,1396.28286376548,763.429254647737,2553.74787352724,7.24156888727059,0.308040571631333,1396.28286376548,"index"
"South of Monterey Bay",2023,2357.60840111328,1397.25028375402,3978.03989566299,7.76540299483471,0.266913829912718,2357.60840111328,"index"
"South of Monterey Bay",2024,1072.22968087865,555.22310072907,2070.6567991272,6.9774955732325,0.335784515509108,1072.22968087865,"index"
"South of Monterey Bay",2025,3356.17492667437,1988.67720368855,5664.02134923942,8.1185571897908,0.267011138464916,3356.17492667437,"index"
"North of Point Conception",2003,46412.99725341,34063.2858387848,63240.1208808897,10.74533481221,0.157839324096912,46412.9972534101,"index"
"North of Point Conception",2004,44023.5875008288,31639.5942507621,61254.7759330527,10.6924808488254,0.168531796280153,44023.5875008288,"index"
"North of Point Conception",2005,43468.1152878722,33806.5943187724,55890.7835809578,10.6797829664262,0.128253278008442,43468.1152878721,"index"
"North of Point Conception",2006,48206.3355671027,37249.5315212517,62386.0406803318,10.7832457347017,0.13155909476788,48206.3355671027,"index"
"North of Point Conception",2007,32777.7458298258,25378.9938333435,42333.4600551863,10.397505083302,0.130526881572157,32777.7458298258,"index"
"North of Point Conception",2008,38290.9595698735,30387.8685935235,48249.4381028808,10.5529691047443,0.117946226686999,38290.9595698735,"index"
"North of Point Conception",2009,15998.6528019286,12138.69983254,21086.0219799256,9.68025979779745,0.140872913436707,15998.6528019286,"index"
"North of Point Conception",2010,21633.7098584073,16441.4700971547,28465.6663590407,9.98200801872965,0.140026007780824,21633.7098584073,"index"
"North of Point Conception",2011,28943.5233081298,21490.1525974845,38981.9261491103,10.2731017380457,0.151916897413836,28943.5233081298,"index"
"North of Point Conception",2012,29532.3896843521,20883.0023754678,41764.2073101997,10.2932428954175,0.1768155305725,29532.3896843521,"index"
"North of Point Conception",2013,10601.3585736533,7396.36273282616,15195.1449201341,9.26873743921321,0.183673682929085,10601.3585736533,"index"
"North of Point Conception",2014,25000.5360241078,18661.1108109634,33493.5475076602,10.1266525445848,0.1492147535728,25000.5360241078,"index"
"North of Point Conception",2015,14468.0191029811,10446.4914052948,20037.6919525469,9.57969591343199,0.16616349365309,14468.0191029811,"index"
"North of Point Conception",2016,17596.4241450045,11695.7720007612,26474.0234907748,9.7754509868044,0.208406022766626,17596.4241450045,"index"
"North of Point Conception",2017,8833.45779070627,5802.09638042675,13448.5833092021,9.08630181272087,0.21445661242051,8833.45779070628,"index"
"North of Point Conception",2018,22631.3122298892,14914.0903089952,34341.7722861594,10.0270897232429,0.212773307637355,22631.3122298892,"index"
"North of Point Conception",2019,20845.2881463789,12486.9326389693,34798.4609566558,9.94488321350451,0.261456450189258,20845.2881463789,"index"
"North of Point Conception",2021,8084.73294365048,5681.88444952651,11503.7374221143,8.99773274037729,0.179949487431671,8084.73294365048,"index"
"North of Point Conception",2022,18675.0836669644,12053.6346663654,28933.9074579141,9.83494549014972,0.22338367852813,18675.0836669644,"index"
"North of Point Conception",2023,8874.46774622998,6603.07441859907,11927.1982694972,9.09093364028943,0.150841036910868,8874.46774622997,"index"
"North of Point Conception",2024,7857.58530614,5260.17329104007,11737.5689786561,8.9692346252644,0.204756504801206,7857.58530614,"index"
"North of Point Conception",2025,11866.554684274,8426.26402793854,16711.4535704047,9.38147919140901,0.174681992706552,11866.554684274,"index"
"South of Point Conception",2003,2187.66468133555,983.935951893416,4864.01248857038,7.6905898982944,0.407675395671767,2187.66468133555,"index"
"South of Point Conception",2004,1482.05203427973,595.255973919968,3689.97259758371,7.30118291608968,0.465412324911831,1482.05203427973,"index"
"South of Point Conception",2005,2082.3223910852,978.874975155293,4429.64285579665,7.64123908401024,0.385127054514299,2082.3223910852,"index"
"South of Point Conception",2006,3263.4961043021,1563.33202829885,6812.63265256855,8.0905543243568,0.375506688983626,3263.4961043021,"index"
"South of Point Conception",2007,1862.43920056548,827.573480114585,4191.38585171036,7.5296423057292,0.41385679078642,1862.43920056548,"index"
"South of Point Conception",2008,1970.66123579796,934.771901159403,4154.49555282955,7.58612441810259,0.380528356866863,1970.66123579796,"index"
"South of Point Conception",2009,2143.29844853584,1016.06518857746,4521.09598000064,7.67010125247582,0.380827642904445,2143.29844853584,"index"
"South of Point Conception",2010,1798.76390116242,926.411241382566,3492.56510240134,7.49485498640656,0.338545376555398,1798.76390116242,"index"
"South of Point Conception",2011,1035.85491695938,503.401335314794,2131.49098684441,6.9429823714677,0.368167293822684,1035.85491695938,"index"
"South of Point Conception",2012,1187.77893669318,539.199604864771,2616.50563116752,7.07984040238292,0.402943412140292,1187.77893669318,"index"
"South of Point Conception",2013,896.257709047008,353.078983276383,2275.06569088934,6.79822799332399,0.475282311362973,896.257709047008,"index"
"South of Point Conception",2014,993.686803415211,442.319060335703,2232.35567224286,6.90142206989877,0.412961972084698,993.686803415211,"index"
"South of Point Conception",2015,770.485059865345,342.173467782714,1734.9306225364,6.64702026439093,0.41414150799832,770.485059865345,"index"
"South of Point Conception",2016,852.197215771072,349.976793160505,2075.10928941767,6.74781797395307,0.454065040961685,852.197215771073,"index"
"South of Point Conception",2017,391.976409444517,173.535908384423,885.381630761136,5.9712016579911,0.415730657141605,391.976409444517,"index"
"South of Point Conception",2018,1013.48509186117,448.870474000483,2288.30384469383,6.9211502562241,0.41552594493412,1013.48509186117,"index"
"South of Point Conception",2019,476.034281277106,171.254971427728,1323.22370008769,6.16548987112786,0.52160977050397,476.034281277106,"index"
"South of Point Conception",2021,807.841366008927,376.332811121124,1734.12376850958,6.69436571004912,0.389747887321452,807.841366008927,"index"
"South of Point Conception",2022,632.676677315235,276.020917917313,1450.17914235963,6.44995951331952,0.423213317929121,632.676677315235,"index"
"South of Point Conception",2023,1283.37504819777,629.70506681879,2615.59196697811,7.15724864317462,0.363270492176033,1283.37504819777,"index"
"South of Point Conception",2024,594.876741457223,236.683529225334,1495.15405100224,6.38835422687086,0.470228180243923,594.876741457223,"index"
"South of Point Conception",2025,1667.63646740271,787.77020567208,3530.2317444702,7.41916261396297,0.38263773707916,1667.63646740271,"index"
